office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,display_winner,city_town_winner,party_winner,id_incumbent,name_incumbent,display_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,display_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,display_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,display_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,display_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,election_year,incumbent_status,dem_win,dem_margin,pres_elec,pvi_year,PVI_N,PVI
Legislative,8,State Representative,Fourteenth Middlesex,14th Middlesex,58804,154348,2022-11-08,FALSE,20789,831,16,2,88268,Simon Cataldo,Simon Cataldo (D-Concord),Concord,Democratic,NA,NA,NA,NA,NA,88268,Simon Cataldo,Simon Cataldo (D-Concord),Concord,14542,0.7292147226958179,88269,Rodney E. Cleaves,Rodney E. Cleaves (R-Chelmsford),Chelmsford,5400,0.2707852773041821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,45.842944539163575,FALSE,2022,21.6699640550195,D+22
Legislative,8,State Representative,Sixteenth Middlesex,16th Middlesex,58806,154491,2022-11-08,FALSE,11839,707,24,2,78645,Rodney M. Elliott,Rodney M. Elliott (D-Lowell),Lowell,Democratic,NA,NA,NA,NA,NA,78645,Rodney M. Elliott,Rodney M. Elliott (D-Lowell),Lowell,7270,0.6544832553114872,88362,Karla Jean Miller,Karla Jean Miller (R-Lowell),Lowell,3838,0.3455167446885128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,30.896651062297444,FALSE,2022,10.5069444613574,D+11
Legislative,8,State Representative,Nineteenth Middlesex,19th Middlesex,58809,154583,2022-11-08,FALSE,18749,532,14,2,88422,David A. Robertson,David A. Robertson (D-Wilmington),Wilmington,Democratic,NA,NA,NA,NA,NA,88422,David A. Robertson,David A. Robertson (D-Wilmington),Wilmington,10248,0.562984123496127,88423,Paul Sarnowski,Paul Sarnowski (R-Wilmington),Wilmington,7955,0.43701587650387297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,12.596824699225406,FALSE,2022,-0.125117708500155,EVEN
Legislative,8,State Representative,Twenty-Second Middlesex,22nd Middlesex,58812,154441,2022-11-08,FALSE,17343,347,25,2,62829,Marc T. Lombardo,Marc T. Lombardo (R-Billerica),Billerica,Republican,62829,Marc T. Lombardo,Marc T. Lombardo (R-Billerica),Billerica,Republican,82220,Teresa Nicole English,Teresa Nicole English (D-Billerica),Billerica,7747,0.4564845913617347,62829,Marc T. Lombardo,Marc T. Lombardo (R-Billerica),Billerica,9224,0.5435154086382653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,-8.70308172765306,FALSE,2022,0.928482355645898,D+1
Legislative,8,State Representative,Twenty-Eighth Middlesex,28th Middlesex,58818,154514,2022-11-08,FALSE,7471,747,68,2,77847,"Joseph W. Mcgonagle, Jr","Joseph W. Mcgonagle, Jr (D-Everett)",Everett,Democratic,77847,"Joseph W. Mcgonagle, Jr","Joseph W. Mcgonagle, Jr (D-Everett)",Everett,Democratic,77847,"Joseph W. Mcgonagle, Jr","Joseph W. Mcgonagle, Jr (D-Everett)",Everett,4713,0.7080829326923077,NA,NA,NA,NA,NA,NA,70879,Michael K. Marchese,Michael K. Marchese (U-Everett),Everett,1943,0.2919170673076923,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,41.61658653846154,FALSE,2022,19.6993419021757,D+20
Legislative,8,State Representative,Thirty-First Middlesex,31st Middlesex,58821,154582,2022-11-08,FALSE,19528,1856,66,2,63046,Michael Seamus Day,Michael Seamus Day (D-Stoneham),Stoneham,Democratic,63046,Michael Seamus Day,Michael Seamus Day (D-Stoneham),Stoneham,Democratic,63046,Michael Seamus Day,Michael Seamus Day (D-Stoneham),Stoneham,12527,0.7115188004089515,NA,NA,NA,NA,NA,NA,89494,Theodore Christos Menounos,Theodore Christos Menounos (U-Winchester),Winchester,5079,0.2884811995910485,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,42.3037600817903,FALSE,2022,13.2062868560174,D+13
Legislative,8,State Representative,Thirty-Sixth Middlesex,36th Middlesex,58826,154506,2022-11-08,FALSE,17112,581,0,2,62857,Colleen M. Garry,Colleen M. Garry (D-Dracut),Dracut,Democratic,62857,Colleen M. Garry,Colleen M. Garry (D-Dracut),Dracut,Democratic,62857,Colleen M. Garry,Colleen M. Garry (D-Dracut),Dracut,10025,0.6064363922327748,62856,George Derek Boag,George Derek Boag (R-Dracut),Dracut,6506,0.3935636077672252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,21.287278446554957,FALSE,2022,-3.07500369644124,R+3
Legislative,8,State Representative,Second Norfolk,2nd Norfolk,58829,154571,2022-11-08,FALSE,14692,671,14,2,62862,Tackey Chan,Tackey Chan (D-Quincy),Quincy,Democratic,62862,Tackey Chan,Tackey Chan (D-Quincy),Quincy,Democratic,62862,Tackey Chan,Tackey Chan (D-Quincy),Quincy,9888,0.7059327479117584,88415,Sharon Marie Cintolo,Sharon Marie Cintolo (R-Quincy),Quincy,4119,0.2940672520882416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,41.18654958235168,FALSE,2022,15.3409105599521,D+15
Legislative,8,State Representative,Fourth Norfolk,4th Norfolk,58831,154586,2022-11-08,FALSE,16489,444,12,2,62869,James Michael Murphy,James Michael Murphy (D-Weymouth),Weymouth,Democratic,62869,James Michael Murphy,James Michael Murphy (D-Weymouth),Weymouth,Democratic,62869,James Michael Murphy,James Michael Murphy (D-Weymouth),Weymouth,10255,0.6396182872824799,82262,Paul J. Rotondo,Paul J. Rotondo (R-Weymouth),Weymouth,5778,0.3603817127175201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,27.92365745649598,FALSE,2022,7.32204620355271,D+7
Legislative,8,State Representative,Eighth Norfolk,8th Norfolk,58835,154554,2022-11-08,FALSE,18724,1059,8,2,82268,Ted Philips,Ted Philips (D-Sharon),Sharon,Democratic,82268,Ted Philips,Ted Philips (D-Sharon),Sharon,Democratic,82268,Ted Philips,Ted Philips (D-Sharon),Sharon,12257,0.6941722829472731,88408,Howard L. Terban,Howard L. Terban (R-Stoughton),Stoughton,5400,0.305827717052727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,38.83445658945461,FALSE,2022,16.669006646249098,D+17
Legislative,8,State Representative,Ninth Norfolk,9th Norfolk,58836,154556,2022-11-08,FALSE,21302,582,12,2,88411,Marcus S. Vaughn,Marcus S. Vaughn (R-Wrentham),Wrentham,Republican,NA,NA,NA,NA,NA,88409,Kevin Kalkut,Kevin Kalkut (D-Norfolk),Norfolk,10174,0.49130770716631256,88411,Marcus S. Vaughn,Marcus S. Vaughn (R-Wrentham),Wrentham,10534,0.5086922928336874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,FALSE,-1.7384585667374886,FALSE,2022,5.65592894016063,D+6
Legislative,8,State Representative,Tenth Norfolk,10th Norfolk,58837,154523,2022-11-08,FALSE,19414,501,16,2,74613,Jeffrey N. Roy,Jeffrey N. Roy (D-Franklin),Franklin,Democratic,74613,Jeffrey N. Roy,Jeffrey N. Roy (D-Franklin),Franklin,Democratic,74613,Jeffrey N. Roy,Jeffrey N. Roy (D-Franklin),Franklin,12045,0.6374027623432291,88387,"Charles F. Bailey, III","Charles F. Bailey, III (R-Franklin)",Franklin,6852,0.362597237656771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,27.480552468645815,FALSE,2022,8.96229813728168,D+9
Legislative,8,State Representative,Fourteenth Norfolk,14th Norfolk,58841,154540,2022-11-08,FALSE,18569,3225,120,2,62889,Alice Hanlon Peisch,Alice Hanlon Peisch (D-Wellesley),Wellesley,Democratic,62889,Alice Hanlon Peisch,Alice Hanlon Peisch (D-Wellesley),Wellesley,Democratic,62889,Alice Hanlon Peisch,Alice Hanlon Peisch (D-Wellesley),Wellesley,14057,0.92334471886495,NA,NA,NA,NA,NA,NA,80949,David Rolde,David Rolde (GR-Weston),Weston,1167,0.07665528113504992,Green-Rainbow,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,84.66894377299,FALSE,2022,25.2483770411038,D+25
Legislative,8,State Representative,First Plymouth,1st Plymouth,58843,154569,2022-11-08,FALSE,22198,588,19,2,78121,Mathew J. Muratore,Mathew J. Muratore (R-Plymouth),Plymouth,Republican,78121,Mathew J. Muratore,Mathew J. Muratore (R-Plymouth),Plymouth,Republican,70750,Stephen Michael Palmer,Stephen Michael Palmer (D-Plymouth),Plymouth,9121,0.42244453707563334,78121,Mathew J. Muratore,Mathew J. Muratore (R-Plymouth),Plymouth,12470,0.5775554629243667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,-15.511092584873332,FALSE,2022,2.83602568333233,D+3
Legislative,8,State Representative,Fifth Plymouth,5th Plymouth,58847,154527,2022-11-08,FALSE,19832,419,11,2,78083,David F. Decoste,David F. Decoste (R-Norwell),Norwell,Republican,78083,David F. Decoste,David F. Decoste (R-Norwell),Norwell,Republican,82260,Emmanuel J. Dockter,Emmanuel J. Dockter (D-Hanover),Hanover,9363,0.4825791155550974,78083,David F. Decoste,David F. Decoste (R-Norwell),Norwell,10039,0.5174208844449026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,-3.4841768889805227,FALSE,2022,0.145981155102026,EVEN
Legislative,8,State Representative,Sixth Plymouth,6th Plymouth,58848,154508,2022-11-08,FALSE,22040,373,1,2,62904,Josh S. Cutler,Josh S. Cutler (D-Duxbury),Duxbury,Democratic,62904,Josh S. Cutler,Josh S. Cutler (D-Duxbury),Duxbury,Democratic,62904,Josh S. Cutler,Josh S. Cutler (D-Duxbury),Duxbury,12163,0.5613865042001293,88374,Kenneth Sweezey,Kenneth Sweezey (R-Hanson),Hanson,9503,0.43861349579987075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,12.277300840025852,FALSE,2022,2.50847732823876,D+3
Legislative,8,State Representative,Seventh Plymouth,7th Plymouth,58849,154340,2022-11-08,FALSE,17687,1636,23,2,78515,Alyson M. Sullivan,Alyson M. Sullivan (R-Abington),Abington,Republican,78515,Alyson M. Sullivan,Alyson M. Sullivan (R-Abington),Abington,Republican,NA,NA,NA,NA,NA,NA,78515,Alyson M. Sullivan,Alyson M. Sullivan (R-Abington),Abington,12083,0.7538682305964562,89474,Brandon J. Griffin,Brandon J. Griffin (Other-Whitman),Whitman,3945,0.2461317694035438,Workers Party,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,23.859308709757926,FALSE,2022,-1.32889375363438,R+1
Legislative,8,State Representative,Eighth Plymouth,8th Plymouth,58850,154475,2022-11-08,FALSE,16372,620,4,2,62908,Angelo L. D'Emilia,Angelo L. D'Emilia (R-Bridgewater),Bridgewater,Republican,62908,Angelo L. D'Emilia,Angelo L. D'Emilia (R-Bridgewater),Bridgewater,Republican,88355,Eric J. Haikola,Eric J. Haikola (D-Raynham),Raynham,6299,0.3999872999746,62908,Angelo L. D'Emilia,Angelo L. D'Emilia (R-Bridgewater),Bridgewater,9449,0.6000127000254001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,-20.00254000508001,FALSE,2022,-1.47919096729318,R+1
Legislative,8,State Representative,Ninth Plymouth,9th Plymouth,58851,154478,2022-11-08,FALSE,16350,896,25,2,78180,Gerard J. Cassidy,Gerard J. Cassidy (D-Brockton),Brockton,Democratic,78180,Gerard J. Cassidy,Gerard J. Cassidy (D-Brockton),Brockton,Democratic,78180,Gerard J. Cassidy,Gerard J. Cassidy (D-Brockton),Brockton,9357,0.6064553762395489,63171,Lawrence P. Novak,Lawrence P. Novak (R-Brockton),Brockton,6072,0.3935446237604511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,21.291075247909784,FALSE,2022,7.57917253515029,D+8
Legislative,8,State Representative,Twelfth Plymouth,12th Plymouth,58854,154526,2022-11-08,FALSE,20824,593,5,3,78649,Kathleen R. Lanatra,Kathleen R. Lanatra (D-Kingston),Kingston,Democratic,78649,Kathleen R. Lanatra,Kathleen R. Lanatra (D-Kingston),Kingston,Democratic,78649,Kathleen R. Lanatra,Kathleen R. Lanatra (D-Kingston),Kingston,10603,0.524226243449026,88389,Eric J. Meschino,Eric J. Meschino (R-Plymouth),Plymouth,8767,0.4334519924849204,89491,"Charles F. McCoy, Jr","Charles F. McCoy, Jr (U-Kingston)",Kingston,856,0.04232176406605359,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,9.077425096410563,FALSE,2022,0.768923979054869,D+1
Legislative,8,State Representative,Fifth Suffolk,5th Suffolk,58859,154450,2022-11-08,FALSE,7409,676,29,2,88344,Christopher J. Worrell,Christopher J. Worrell (D-Boston),Boston,Democratic,NA,NA,NA,NA,NA,88344,Christopher J. Worrell,Christopher J. Worrell (D-Boston),Boston,5939,0.8858890214797136,NA,NA,NA,NA,NA,NA,62930,Roy A. Owens,Roy A. Owens (U-Boston),Boston,750,0.11187350835322196,Unenrolled,62927,Althea Garrison,Althea Garrison (D-Boston),Boston,15,0.00223747016706443,Democratic,2022,No_Incumbent,TRUE,77.40155131264916,FALSE,2022,41.6109575093128,D+42
Legislative,8,State Representative,Eleventh Suffolk,11th Suffolk,58865,154492,2022-11-08,FALSE,5990,306,5,2,88363,Judith A. Garcia,Judith A. Garcia (D-Chelsea),Chelsea,Democratic,NA,NA,NA,NA,NA,88363,Judith A. Garcia,Judith A. Garcia (D-Chelsea),Chelsea,4127,0.72671244937489,77954,Todd B. Taylor,Todd B. Taylor (R-Chelsea),Chelsea,1552,0.27328755062511007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,45.34248987497799,FALSE,2022,27.6364103980508,D+28
Legislative,8,State Representative,Second Worcester,2nd Worcester,58875,154398,2022-11-08,FALSE,14623,285,7,2,74568,Jonathan D. Zlotnik,Jonathan D. Zlotnik (D-Gardner),Gardner,Democratic,74568,Jonathan D. Zlotnik,Jonathan D. Zlotnik (D-Gardner),Gardner,Democratic,74568,Jonathan D. Zlotnik,Jonathan D. Zlotnik (D-Gardner),Gardner,7667,0.534994068801898,82175,Bruce K. Chester,Bruce K. Chester (R-Gardner),Gardner,6664,0.465005931198102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,6.998813760379602,FALSE,2022,-0.504860745475199,R+1
Legislative,8,State Representative,Third Worcester,3rd Worcester,58876,154518,2022-11-08,FALSE,11390,501,7,2,78496,Michael P. Kushmerek,Michael P. Kushmerek (D-Fitchburg),Fitchburg,Democratic,78496,Michael P. Kushmerek,Michael P. Kushmerek (D-Fitchburg),Fitchburg,Democratic,78496,Michael P. Kushmerek,Michael P. Kushmerek (D-Fitchburg),Fitchburg,6824,0.6270906083440544,88381,Aaron L. Packard,Aaron L. Packard (R-Fitchburg),Fitchburg,4058,0.3729093916559456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,25.418121668810876,FALSE,2022,8.98211824969406,D+9
Legislative,8,State Representative,Fourth Worcester,4th Worcester,58877,154538,2022-11-08,FALSE,14451,737,11,2,78423,Natalie Higgins,Natalie Higgins (D-Leominster),Leominster,Democratic,78423,Natalie Higgins,Natalie Higgins (D-Leominster),Leominster,Democratic,78423,Natalie Higgins,Natalie Higgins (D-Leominster),Leominster,7193,0.5249215500255419,NA,NA,NA,NA,NA,NA,89492,John M. Dombrowski,John M. Dombrowski (U-Leominster),Leominster,6510,0.47507844997445814,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,4.984310005108372,FALSE,2022,5.17378816964086,D+5
Legislative,8,State Representative,Seventh Worcester,7th Worcester,58880,154414,2022-11-08,FALSE,18040,1477,64,2,62972,Paul K. Frost,Paul K. Frost (R-Auburn),Auburn,Republican,62972,Paul K. Frost,Paul K. Frost (R-Auburn),Auburn,Republican,NA,NA,NA,NA,NA,NA,62972,Paul K. Frost,Paul K. Frost (R-Auburn),Auburn,12432,0.7535002121340687,78012,Terry Burke Dotson,Terry Burke Dotson (U-Millbury),Millbury,4067,0.24649978786593127,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,23.89647857445906,FALSE,2022,-0.625071613693128,R+1
Legislative,8,State Representative,Eleventh Worcester,11th Worcester,58884,154576,2022-11-08,FALSE,16161,466,5,2,78173,Hannah E. Kane,Hannah E. Kane (R-Shrewsbury),Shrewsbury,Republican,78173,Hannah E. Kane,Hannah E. Kane (R-Shrewsbury),Shrewsbury,Republican,88419,Stephen Fishman,Stephen Fishman (D-Shrewsbury),Shrewsbury,6496,0.4140216698534098,78173,Hannah E. Kane,Hannah E. Kane (R-Shrewsbury),Shrewsbury,9194,0.5859783301465902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,GOP_Incumbent,FALSE,-17.195666029318033,FALSE,2022,12.3646716465683,D+12
Legislative,8,State Representative,Twelfth Worcester,12th Worcester,58885,154437,2022-11-08,FALSE,18863,563,9,2,82215,Meghan Kilcoyne,Meghan Kilcoyne (D-Clinton),Clinton,Democratic,82215,Meghan Kilcoyne,Meghan Kilcoyne (D-Clinton),Clinton,Democratic,82215,Meghan Kilcoyne,Meghan Kilcoyne (D-Clinton),Clinton,11044,0.6037942157345142,88331,Michael A. Vulcano,Michael A. Vulcano (R-Northborough),Northborough,7247,0.39620578426548575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,20.758843146902844,FALSE,2022,5.87262179426075,D+6
Legislative,8,State Representative,Seventeenth Worcester,17th Worcester,58890,154537,2022-11-08,FALSE,8399,367,17,2,78671,David Henry Argosky Leboeuf,David Henry Argosky Leboeuf (D-Worcester),Worcester,Democratic,78671,David Henry Argosky Leboeuf,David Henry Argosky Leboeuf (D-Worcester),Worcester,Democratic,78671,David Henry Argosky Leboeuf,David Henry Argosky Leboeuf (D-Worcester),Worcester,4745,0.5920149719276356,78673,Paul J. Fullen,Paul J. Fullen (R-Worcester),Worcester,3270,0.4079850280723643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,Dem_Incumbent,TRUE,18.402994385527133,FALSE,2022,14.7060757769419,D+15
Legislative,8,State Representative,Nineteenth Worcester,19th Worcester,64670,154521,2022-11-08,FALSE,17638,510,8,2,74316,Kate Donaghue,Kate Donaghue (D-Westborough),Westborough,Democratic,NA,NA,NA,NA,NA,74316,Kate Donaghue,Kate Donaghue (D-Westborough),Westborough,11560,0.6752336448598131,88383,Jonathan I. Hostage,Jonathan I. Hostage (R-Southborough),Southborough,5560,0.3247663551401869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,No_Incumbent,TRUE,35.046728971962615,FALSE,2022,17.5099161770318,D+18
Legislative,8,State Representative,Fourth Essex,4th Essex,58759,145905,2021-11-30,TRUE,4523,2,0,2,82160,Jamie M. Belsito,Jamie M. Belsito (D-Topsfield),Topsfield,Democratic,NA,NA,NA,NA,NA,82160,Jamie M. Belsito,Jamie M. Belsito (D-Topsfield),Topsfield,2504,0.5538597655385976,84230,Robert L. Snow,Robert L. Snow (R-Rowley),Rowley,2017,0.44614023446140233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,No_Incumbent,TRUE,10.77195310771953,FALSE,2022,19.3282183971102,D+19
Legislative,8,State Representative,Nineteenth Suffolk,19th Suffolk,58873,145846,2021-03-30,TRUE,3258,12,440,3,72209,Jeffrey Rosario Turco,Jeffrey Rosario Turco (D-Winthrop),Winthrop,Democratic,NA,NA,NA,NA,NA,72209,Jeffrey Rosario Turco,Jeffrey Rosario Turco (D-Winthrop),Winthrop,1866,0.6650035637918745,73740,Paul A. Caruccio,Paul A. Caruccio (R-Winthrop),Winthrop,466,0.1660727013542409,84169,Richard A. Fucillo,Richard A. Fucillo (U-Winthrop),Winthrop,474,0.16892373485388454,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2021,No_Incumbent,TRUE,49.607982893799,FALSE,2022,11.961626436477,D+12
Legislative,8,State Representative,First Barnstable,1st Barnstable,58733,140829,2020-11-03,FALSE,29812,1382,12,2,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,Republican,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,Republican,82207,Josh Mason,Josh Mason (D-Dennis),Dennis,12795,0.45024280385671056,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,15623,0.5497571961432894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-9.951439228657888,TRUE,2016,3.097730395114784,D+3
Legislative,8,State Representative,Second Barnstable,2nd Barnstable,58734,140830,2020-11-03,FALSE,24713,806,13,3,82209,Kip A. Diggs,Kip A. Diggs (D-Barnstable),Barnstable,Democratic,63223,"William L. Crocker, Jr.","William L. Crocker, Jr. (R-Barnstable)",Barnstable,Republican,82209,Kip A. Diggs,Kip A. Diggs (D-Barnstable),Barnstable,12481,0.522348706788315,63223,"William L. Crocker, Jr.","William L. Crocker, Jr. (R-Barnstable)",Barnstable,10507,0.4397338243910605,82208,Michael Luis Mecenas,Michael Luis Mecenas (U-Barnstable),Barnstable,906,0.03791746882062442,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,TRUE,8.26148823972545,TRUE,2016,0.8066428192883279,D+1
Legislative,8,State Representative,Fifth Barnstable,5th Barnstable,58737,140828,2020-11-03,FALSE,27132,1015,24,2,82206,Steven G. Xiarhos,Steven G. Xiarhos (R-Barnstable),Barnstable,Republican,NA,NA,NA,NA,NA,82205,Steven G. Xiarhos,Steven G. Xiarhos (D-Sandwich),Sandwich,12487,0.47855746752002454,82206,Steven G. Xiarhos,Steven G. Xiarhos (R-Barnstable),Barnstable,13606,0.5214425324799755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,FALSE,-4.288506495995098,TRUE,2016,-4.067333878794233,R+4
Legislative,8,State Representative,First Bristol,1st Bristol,58742,140926,2020-11-03,FALSE,25069,1688,21,2,62682,Fred Jay Barrows,Fred Jay Barrows (R-Mansfield),Mansfield,Republican,62682,Fred Jay Barrows,Fred Jay Barrows (R-Mansfield),Mansfield,Republican,82256,Brendan A. Roche,Brendan A. Roche (D-Mansfield),Mansfield,10268,0.439554794520548,62682,Fred Jay Barrows,Fred Jay Barrows (R-Mansfield),Mansfield,13092,0.5604452054794521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-12.089041095890407,TRUE,2016,0.6068532226895296,D+1
Legislative,8,State Representative,Third Bristol,3rd Bristol,58744,140743,2020-06-02,TRUE,3850,9,0,2,70523,Carol A. Doherty,Carol A. Doherty (D-Taunton),Taunton,Democratic,NA,NA,NA,NA,NA,70523,Carol A. Doherty,Carol A. Doherty (D-Taunton),Taunton,2195,0.571465764123926,80808,Kelly A. Dooner,Kelly A. Dooner (R-Taunton),Taunton,1646,0.4285342358760739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,14.29315282478521,FALSE,2016,4.80059243152986,D+5
Legislative,8,State Representative,Third Bristol,3rd Bristol,58744,140917,2020-11-03,FALSE,20967,1122,20,2,70523,Carol A. Doherty,Carol A. Doherty (D-Taunton),Taunton,Democratic,70523,Carol A. Doherty,Carol A. Doherty (D-Taunton),Taunton,Democratic,70523,Carol A. Doherty,Carol A. Doherty (D-Taunton),Taunton,11505,0.580327868852459,80808,Kelly A. Dooner,Kelly A. Dooner (R-Taunton),Taunton,8320,0.419672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,16.065573770491802,TRUE,2016,4.80059243152986,D+5
Legislative,8,State Representative,Eighth Bristol,8th Bristol,58749,140921,2020-11-03,FALSE,21961,1344,13,2,74519,"Paul Schmid, III","Paul Schmid, III (D-Westport)",Westport,Democratic,74519,"Paul Schmid, III","Paul Schmid, III (D-Westport)",Westport,Democratic,74519,"Paul Schmid, III","Paul Schmid, III (D-Westport)",Westport,11751,0.570326150262085,82254,Evan Gendreau,Evan Gendreau (R-Westport),Westport,8853,0.42967384973791495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Dem_Incumbent,TRUE,14.065230052417006,TRUE,2016,5.0905926451092265,D+5
Legislative,8,State Representative,Fourteenth Bristol,14th Bristol,58755,140814,2020-11-03,FALSE,24107,1309,12,2,82188,Adam J. Scanlon,Adam J. Scanlon (D-North Attleborough),North Attleborough,Democratic,NA,NA,NA,NA,NA,82188,Adam J. Scanlon,Adam J. Scanlon (D-North Attleborough),North Attleborough,12406,0.5444571227946985,82329,John D. Simmons,John D. Simmons (R-North Attleborough),North Attleborough,10380,0.4555428772053015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,No_Incumbent,TRUE,8.891424558939697,TRUE,2016,-1.4562337590348085,R+1
Legislative,8,State Representative,First Essex,1st Essex,58756,140782,2020-11-03,FALSE,28955,793,11,2,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,Republican,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,Republican,82162,Amber Hewett,Amber Hewett (D-Newburyport),Newburyport,13614,0.4836062662072395,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,14537,0.5163937337927604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-3.278746758552092,TRUE,2016,9.056363127897503,D+9
Legislative,8,State Representative,Second Essex,2nd Essex,58757,140875,2020-11-03,FALSE,30509,1192,19,2,74593,Leonard Mirra,Leonard Mirra (R-Georgetown),Georgetown,Republican,74593,Leonard Mirra,Leonard Mirra (R-Georgetown),Georgetown,Republican,78630,Christina Eckert,Christina Eckert (D-Boxford),Boxford,14272,0.48713222745579904,74593,Leonard Mirra,Leonard Mirra (R-Georgetown),Georgetown,15026,0.512867772544201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,GOP_Incumbent,FALSE,-2.573554508840198,TRUE,2016,-1.3498545817611896,R+1
